Taxon,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,Size
MP,1,6.17E-19,2.6E-19,0.413656,0.00871312,-0.0185817,-0.0370381,-0.0854872,0.10086,0.00609786,0.021152,0.0592907,0.0135514,-0.0101918,-0.0162512,-0.0121439,0.0314399,0.00416333,0.0050316,0.0173891,0.0109008,-0.00861922,0.00476843,0.003821,0.0114418,0.00471473,-0.0148888,0.00193072,0.00552309,-0.00698078,0.0131909,0.00507821,0.0073946,0.003288,0.00218641,0.00530462,0.00328609,0.0014943,-0.0110593,0.00494194,0.000432319,-0.00790499,-0.00406493,0.00609462,0.00372517,-0.00116969,0.0123358,-0.00319811,0.00230472,0.00174287,0.00557617,0.00358542,0.00395919,0.00331784,-0.000420864,0.000651712,0.000720434,-0.00103398,-0.00585427,0.00292801,-0.000923341,-0.00125753,-0.00490563,0.0109225,0.000273111,-0.0038371,-0.00228184,-0.00333271,0.00035813,-0.000664886,0.00272854,-0.000458377,-0.000164256,-0.000955503,0.00650867,0.00497462,0.000202074,0.00118128,0.000219169,-0.00429634,0.00183941,-0.000643578,-0.000608481,-0.00257671,0.000523447,0.00181623,0.00229942,0.00326132,-5.88E-05,6.59E-06,0.000985564,0.00297824,-0.000513247,8.92E-05,-0.00354992,-0.000159654,4.38E-05,0.000491897,-0.00239012,-0.000412572,-0.000120446,-0.00141985,-0.00210818,0.00177269,-0.000212837,-0.00107745,-8.5E-05,0.00252824,-0.000284789,0.000611042,0.00192971,0.000404806,-0.000907289,-0.000534421,0.000601195,0.000335873,-0.000690896,-0.00059599,0.00054339,-0.00152685,0.0746069
MP,1,-1.91E-19,-3.79E-19,0.410231,0.0110551,-0.0134854,-0.0608989,-0.0751742,0.101552,-0.00308275,0.0228335,0.0560359,0.0135088,-0.00946607,-0.0204045,-0.0239827,0.0311203,0.00177602,-0.000901044,0.0195469,0.00902821,-0.00955543,0.0047642,0.0056383,0.011271,0.00395331,-0.0203496,0.00170917,0.00600974,-0.00964721,0.012479,0.00660437,0.00569366,0.00222717,0.00316376,0.0033464,0.00438555,0.00226193,-0.0120437,0.00509095,0.0013919,-0.00678333,-0.00102384,0.00864074,0.00266539,-0.00246962,0.014918,-0.0041927,0.0039156,0.00208314,0.0031329,0.00107372,0.0030559,0.00334561,-0.00048407,0.00335493,0.00235696,0.00116183,-0.00427737,0.00177177,-0.00195386,-0.0007873,-0.00276735,0.0117637,0.000111605,-0.00438223,-0.00166982,-0.00096231,0.000561878,-0.000861726,0.00204104,-0.00553762,0.000812383,-0.000917405,0.00652997,0.00492458,-0.000580755,0.00158441,0.00166482,-0.0023846,0.00253144,-0.00200612,-0.000277408,-0.00524472,0.00103946,0.000974067,0.00133644,0.00246523,0.00026789,0.000301896,0.00297239,0.00603886,0.000196598,0.000603998,-7.1E-05,0.000265435,5.59E-05,-0.000400491,-0.00260953,0.000528764,0.000180604,0.000589551,-0.00134293,-0.000113097,-0.000406074,-0.00160555,0.001496,0.00099789,0.000773755,0.00119281,0.00182141,0.000840879,-0.000938352,0.000780653,0.0012798,-0.000623343,-0.00125673,-0.000456577,-0.0010192,-0.00209529,0.0747512
MP,1,-3.87E-18,3.63E-19,0.420872,0.0119434,-0.011134,-0.0585751,-0.0665081,0.0903083,-0.00239003,0.0272822,0.0684272,0.0125263,-0.0100432,-0.00635912,-0.0106077,0.0287519,0.00214115,-0.00748049,0.0117077,0.00725757,-0.00803359,0.0126003,0.00871643,0.0110106,0.00268871,-0.00819028,0.00552282,0.00527674,-0.00518054,0.000226131,0.00446759,0.00436235,-0.00276401,0.00977203,0.00510975,0.00527114,0.00321862,-0.000460115,-0.00202256,0.000496458,-0.00350733,-0.0112108,0.0104912,0.000496776,-0.00308332,0.00354413,0.00120225,0.00135748,-0.00177888,0.00710139,-0.00426242,0.00255596,0.000974144,0.00495519,0.00284302,0.00222148,0.00106118,0.00181372,-0.00229019,0.00167629,0.00227986,-0.000301787,0.00340685,-0.000297736,-0.000662928,-0.00253563,0.00577427,-0.00147248,0.000540731,-0.00503058,0.000297527,0.000214711,-0.00154621,0.000333811,0.000905277,-0.00083208,-0.00117556,0.00276984,0.0031611,-0.000621201,0.00056951,0.00225931,-0.00211402,-0.000282939,-0.000846305,-0.0013129,-0.00424132,0.00074935,-3.11E-05,0.000918351,-0.00224707,0.000182802,7.63E-05,0.00307985,-0.000657465,0.000294501,0.000395891,0.0018393,0.000396933,0.000470053,0.000666302,-0.00054506,-0.00223572,0.000132304,0.000612531,-0.00220271,0.000191581,0.000725944,-0.000374267,-0.000765426,2.22E-05,-1.81E-05,-6.05E-05,0.000364453,0.00034755,0.00121234,0.000281634,0.0014285,0.00154026,0.0747178
MP,1,5.13E-20,-1.15E-19,0.452535,0.00757758,-0.004664,-0.0759825,-0.0726222,0.099886,-0.00224831,0.0242059,0.0672181,0.00698253,-0.00811943,-0.00221536,-0.00781326,0.0320308,0.00229862,-0.0131561,0.0100412,0.00749223,-0.010918,0.0193168,0.0109654,0.0133559,0.00339838,-0.0070103,0.00678394,0.00594758,-0.00167344,-0.00869241,0.00168345,0.00241629,-0.00979568,0.0082744,0.00884856,0.00477439,0.00333954,0.0108994,-0.00740944,0.00431657,0.00291842,-0.00756172,0.0052993,0.00113393,-0.00216021,-0.00792539,0.0109813,-0.00148319,-0.00429691,0.00031728,0.000735193,0.000964275,-0.00210798,0.00537439,0.00330333,-0.000187783,-0.00292561,0.00502547,-0.00100427,0.0023897,0.00156131,0.00108661,-0.00833525,0.0034427,0.000954401,0.00377046,0.000312605,0.000470997,0.00191149,0.00244941,0.00653151,-0.000657483,0.00109167,-0.00458469,0.000631142,0.000195431,-0.00055382,-0.00615885,0.00195525,3.76E-05,-0.00100197,0.00142852,0.00470543,-0.00165729,-0.000101649,0.0021002,0.00251036,-0.00155105,-0.000533919,-3.76E-05,-0.000338695,-0.00041734,-0.000665426,-0.00188852,-0.00289628,-0.000133723,0.000342548,4.67E-05,-0.00156401,-4.54E-05,-0.00148612,0.00131347,-0.000574459,0.000358929,-0.000527232,0.0018465,-0.00183576,0.000505648,0.000506228,0.00255544,-0.00175947,-3.63E-05,0.001072,-0.00079514,-0.00135347,-0.000462918,0.000247181,-0.000928613,-0.000654556,0.0737347
MP,1,2.69E-18,-1.23E-18,0.527974,0.0166233,-0.0299059,-0.0440331,-0.108279,0.109984,0.00961586,0.0228317,0.0800897,0.017378,-0.0165647,-0.0122573,-0.000428843,0.0270282,0.00249844,-0.00177577,0.0104281,0.0129753,-0.00984342,0.0179179,0.0136088,0.0123919,0.00582476,-0.0146835,0.0034937,0.00318944,-0.00820852,-0.00276983,0.00854896,0.00622099,-0.0103483,0.00733767,0.00336823,0.00452766,0.00735751,0.0109367,7.39E-05,0.00469379,0.00473207,-0.0115029,0.0113358,-0.00342815,-0.00908211,-0.0134783,0.00921138,0.00142852,-0.00620361,0.00741582,-0.00245331,-0.00231367,-0.00246527,0.00877265,0.00425193,0.00168247,0.00116278,0.00368375,-0.00778208,0.00357094,0.00218389,0.00504333,-0.00810553,0.00262372,0.00229347,0.00306118,0.0146781,-0.00231328,0.00206346,-0.00377607,0.000549374,-0.00154525,-0.00105246,-0.00912715,-0.00444209,0.00171753,-0.00192812,0.000271607,0.00920192,-0.00100497,-0.000274164,0.00441691,0.00419339,-0.00452506,0.000410242,-0.000226867,-0.000285068,-0.00106813,-0.00137835,-0.0046437,-0.00267624,-0.000325049,-0.000225095,-0.000696953,-0.00455984,0.00169124,-0.00115337,0.00302674,-0.00262268,-0.00166273,-0.00168771,0.0016931,0.00104063,0.00045485,0.0014443,0.00392013,-0.00160356,-0.000265662,0.00106857,-1.57E-05,-0.00515545,-0.000868701,0.000667886,-0.00239533,-0.00151903,0.000129346,-0.00168031,-0.000483295,5.24E-05,0.0709989
MP,1,-8.73E-19,4.24E-19,0.539806,0.0214645,-0.0280338,-0.0736059,-0.0926325,0.10443,-0.0104974,0.0404827,0.0592349,0.0202272,-0.0139804,-0.00718524,0.000424941,0.0285835,0.00195369,-0.0136586,0.00768387,0.00814527,-0.0163794,0.0292724,0.00802218,0.0136526,0.00389311,0.000412575,0.00613476,0.00483987,0.00567466,-0.00756248,0.00858531,-0.00133064,-0.0129797,0.000440261,0.0125622,0.000648925,-0.00230717,0.0151945,-0.0101767,0.00993733,-0.00159372,0.00507319,-0.00253366,0.00177027,0.00622361,0.00263391,0.0101684,0.00404959,-0.00272033,-0.00821384,-0.00271371,-0.00232895,-0.00106535,-0.00259426,0.0063291,-0.00118977,-0.00119789,0.0122549,0.00738323,-0.00383981,-0.000970538,-0.00418501,-0.0091035,0.0019811,-0.00212571,-0.00320192,-0.00715908,0.0023667,-0.00168394,0.0080785,-0.00218912,0.00386717,0.00272386,0.00625225,0.000391929,0.000570419,-0.000177309,-0.00284645,0.000702268,-0.000920026,0.000812982,-0.00498485,0.005006,0.00305435,4.68E-05,-0.00107079,0.00187675,-0.000478098,-0.000118855,0.00359908,0.00291595,0.000234416,0.000382888,0.00355093,0.00239951,-0.000438823,0.000915433,0.000237221,0.00146987,0.00131296,0.00065576,-0.000446013,0.000817944,-0.00166044,0.000466998,-0.00341201,0.000112044,-9.17E-05,0.000847653,0.000284385,0.00162963,-0.000390735,-0.00153937,0.00268764,-0.000898572,-0.000236882,0.00131918,-0.00176064,-0.000302014,0.0704313
MP,1,1.87E-18,1.58E-19,0.411707,0.0171981,-0.0104065,-0.0485534,-0.0670792,0.104939,-1.87E-05,0.0270126,0.0685293,0.0137445,-0.0124503,-0.0151464,-0.0214516,0.03205,0.000280861,-0.00148205,0.018047,0.00919011,-0.00673127,0.00337553,0.00842202,0.0140465,0.00247805,-0.0126558,0.00192032,0.00531907,-0.00826117,0.0114486,0.00553294,0.00558143,0.00217223,-0.00268204,0.0055548,0.00258891,0.00299199,-0.0114586,0.00274407,0.00262772,-0.0106297,-0.000801343,0.00812309,0.00332515,-0.000660257,0.0153171,-0.00359714,0.0020579,0.00114274,3.36E-05,0.00328664,0.00108953,0.00301027,-0.00194493,0.00415568,0.000810783,-0.000973768,-0.00161684,0.000397339,-0.00108586,-0.00288199,-0.00572099,0.00710539,0.000101913,-0.00489494,-0.00053915,-0.00496067,0.00099232,-0.000372296,0.0049638,0.00172366,0.000585703,-0.00025631,0.00772737,0.00676803,-0.000304725,0.000772452,0.000249759,-0.00920647,0.00211973,0.000448098,0.000484386,-0.00220908,0.000937665,0.00124151,0.00116038,0.00700747,-0.00144577,0.000891461,0.000499777,0.00269113,-0.000501161,-0.000903746,-0.00318312,-0.00242875,-0.000933157,-6.55E-05,-0.0031653,-0.00010624,0.000452837,-0.000853561,0.000205307,0.000895451,-3.93E-05,-0.00102493,0.000672915,0.00254827,0.000221058,0.000933473,0.0015693,0.000939412,-0.00166906,-0.000479331,-0.000654537,-0.00143426,-0.000853659,-0.000954071,-0.0012933,-0.00199862,0.074832
MP,1,2.2E-18,2.02E-18,0.42505,0.0160953,-0.00286198,-0.0412353,-0.0790971,0.10757,-0.00872459,0.0281706,0.0539789,0.0113142,-0.00779864,-0.017374,-0.00234706,0.0356363,-0.00208806,-0.00128393,0.0148968,0.00594614,-0.00905621,0.0128999,0.00588989,0.0133585,0.00415545,-0.01446,0.00709986,0.00460784,-0.00454052,0.0093328,0.00744961,0.00631009,-0.00588524,0.0126025,0.00168299,0.00220889,0.00873455,-0.00100299,-0.0028787,0.00542533,-0.00167012,-0.0113645,0.00892596,0.000168782,-0.00433895,0.00269621,-0.00171701,0.00446496,-0.00517715,0.00350171,-0.0011566,0.000430267,0.00189275,0.00930082,0.00665213,0.00315178,-0.00106757,0.00233823,-0.00386213,0.000752343,0.00339786,-0.00357987,0.00346512,5.02E-05,0.000728504,0.00224933,0.00940255,-0.00107634,-0.000655727,-0.00591505,-0.00479577,0.000917031,-0.0021264,-0.00267927,0.000108542,-0.000548622,-0.000429573,0.00382858,0.00713382,-0.00163512,-0.000171397,0.00271416,0.00115268,-3.08E-05,-0.00134935,0.000651167,-0.00662978,0.00130165,-0.00011452,0.00295155,-0.00390239,0.00219527,0.000997231,0.00142197,-0.00120214,-0.00106112,0.000212847,0.00056814,0.00393786,0.000918954,0.00095997,0.00111359,0.00132117,-9.57E-05,0.000265897,-0.00119419,-0.00111192,-0.000610836,-0.000186238,-0.00152684,0.000113111,-1.04E-05,-0.000166779,-0.00166595,-0.000175298,0.00180282,0.00148973,0.00152381,0.00113917,0.074648
MP,1,5.49E-19,-1.09E-18,0.382263,0.0107576,-0.0340422,-0.0359381,-0.0762126,0.108946,0.000261134,0.0187861,0.0686484,0.0168527,-0.0164559,-0.00960125,-0.0221617,0.0314587,-0.00187446,0.00271723,0.0208651,0.00796984,-0.010285,0.00457707,0.0041592,0.0108413,-0.00097546,-0.00417816,-0.00309592,0.00879253,-0.00888653,0.0111331,0.00738749,0.00644066,0.00498308,-0.00389814,0.00576267,0.0015099,-0.00469579,-0.00334972,-0.000476065,0.00269654,-0.00855965,0.00887891,0.000916477,0.00334644,0.00284251,0.0139527,-0.00152875,0.00330973,0.00139828,-0.00708624,0.00357783,0.000531793,0.000147372,-0.00102105,0.00537908,-0.000343692,-0.0029158,0.00044187,0.00283854,-0.00137445,-0.003828,-0.000117782,-0.000111131,0.00181442,-0.00226534,0.00830109,-0.00680695,0.000896682,0.00110935,0.00206142,0.00256738,0.000847341,-0.00106588,-0.00168128,-0.00121233,0.00175716,0.000606631,0.00129614,-0.00657226,0.00216754,0.000685889,0.00292896,0.00856235,-0.00128907,0.000944169,0.00131726,0.0045444,-0.000407844,-0.000546723,-0.00253479,-0.00275737,0.000672297,-0.000650308,-0.00262811,-0.00031156,-0.00091139,-0.000826445,0.00279286,0.00234024,0.000388719,0.000287224,0.00398866,-8.08E-05,-0.000485539,0.000767514,0.000567478,-0.000776951,-0.00086328,0.000155029,-0.00309525,-0.00176694,0.000437356,-0.00199433,-0.00349986,-0.00178362,0.000898914,-8.93E-06,0.00100642,-0.000992711,0.0753799
MP,1,1.66E-18,2.04E-20,0.55676,0.0263561,-0.0224706,-0.0754913,-0.0860054,0.0994811,-0.00887206,0.0195065,0.0451689,0.0147111,-0.0119855,0.0230733,0.0153228,0.02907,-0.00240738,-0.0253105,0.0101057,0.00422373,-0.00704003,0.0141254,0.00424028,0.0131746,-0.00454769,0.0103829,0.00446307,0.00601234,0.00673705,-0.0021293,-0.00073312,0.00084471,-0.00577435,-0.00781897,0.0146059,-0.00193635,-0.00107594,0.00445518,0.00625278,0.0041467,-0.00449894,0.00787154,-0.00985319,0.00338215,0.00173153,0.00315258,-0.00408423,0.00279875,0.00199461,0.00518752,0.00546957,0.00130678,0.000568732,-0.00617618,0.000883435,-0.00138131,-0.001281,-0.00133027,0.00512607,0.000499944,0.00190716,0.00467315,0.00083331,-0.000348443,-0.000517305,-0.00360928,-0.000464114,0.000266987,-0.00158271,-0.00305277,-0.00115911,0.000506787,-0.00111922,0.00243125,-0.00530476,0.00192581,0.00102238,0.00115403,0.00178173,0.000928742,0.000448304,0.00141952,0.000647452,5.21E-05,-0.000309909,-0.00225318,-0.00258456,0.000737991,-0.000170429,-0.00161157,0.0022106,0.00050075,-0.000836778,0.000993448,0.00307191,-0.000398432,1.26E-05,-0.000127343,-0.00156304,0.000567188,9.3E-05,-0.000404078,-0.000821771,0.000781605,-9.07E-05,0.000293046,0.00353826,6.23E-05,-4.31E-05,0.000637701,0.00132765,-0.000861382,-5.68E-05,-0.00189051,-0.00139455,-0.000416901,-0.00084998,-0.00150009,-0.000651001,0.0701986
MP,1,1.06E-17,-7.48E-18,0.491164,0.0240844,-0.0231389,-0.0694521,-0.0870087,0.0938169,0.00382186,0.0377777,0.0770808,0.0130719,-0.0174352,-0.00742281,0.00951239,0.0229844,0.00577489,-0.0150606,0.00772087,0.00445651,-0.0136651,0.0230787,0.0126704,0.00911671,0.00746334,-0.00933498,0.00869482,-0.00266891,-0.00402415,-0.00449817,0.0081654,0.000989078,-0.00725793,0.01348,0.00272673,0.0030889,0.00436237,0.0209077,-0.00953859,0.00377801,0.00369247,-0.00504988,0.00464286,-0.00314403,0.00159242,-0.00750489,0.0126385,0.000282088,-0.000742327,-0.00158846,-0.00191099,-0.00242348,-6.96E-07,0.00412055,0.00051155,0.000544485,-0.000264856,0.0060672,-0.00307024,0.000215213,0.00139896,0.00167372,-0.00972301,0.00103219,0.00167419,0.00556304,0.00192551,0.000974586,0.00290041,0.00310488,0.00048144,0.00111005,0.0015704,-0.00373214,1.76E-05,0.00120498,0.00157721,-0.00227302,0.00189101,-9.47E-06,0.00228766,-0.00121478,0.00417212,0.00140121,0.00228992,0.000852514,0.00175108,-0.000427617,0.00106658,-0.000374366,0.00147864,0.000117944,0.00210409,-0.00252909,0.00230924,-0.000425973,0.000246936,-0.00166102,-0.000317668,7.12E-05,0.000552867,0.000218561,-0.000754665,0.000874856,0.000401024,-0.000394565,0.00129902,-0.000223233,0.00105483,-0.000556351,0.00156508,-0.000482579,-0.000648299,-0.00010471,-0.00271433,7.1E-05,0.000301509,-0.001286,-0.00230202,0.0716825
MP,1,9.04E-19,1.97E-18,0.459904,0.0203133,-0.00310347,-0.0677277,-0.0820986,0.111847,-0.00189131,0.0261709,0.0642657,0.0116598,-0.000271622,-0.0167239,-0.0123537,0.0315825,0.00269386,-0.00152893,0.0121086,0.00916238,-0.00729809,0.0129744,0.00508635,0.0165023,0.00744441,-0.0201301,0.00231286,0.00441161,-0.00383423,0.0028802,0.00380359,0.00510206,-0.00718138,0.0163849,0.00357092,0.00711385,0.00622134,0.00125502,-0.0046467,0.00626563,5.98E-05,-0.0141856,0.00856835,-0.000318134,-0.00353963,0.000614663,0.00253514,0.00253126,-0.00437171,0.0053781,-0.00131403,-0.00025029,0.000852098,0.00810606,0.00763779,0.00555219,0.000811887,0.00219035,-0.00934961,0.00340464,0.00218835,-0.00184793,-0.00117783,0.00183348,0.00317139,0.00525129,0.0129144,-0.000109575,0.00081458,-0.00768647,-0.000162675,0.00101815,-0.00286099,-0.00760034,-0.00115374,4.01E-05,-0.00112709,0.0037414,0.00487932,0.000174081,0.000136718,0.004888,0.00507431,-0.000755975,-0.000724658,0.00112197,-0.00272202,-4.77E-05,-0.000193756,-0.00131707,-0.00197882,0.0021243,0.000620427,0.00246182,-0.00215271,-0.0013134,-0.00158718,0.00400699,0.00085918,0.000754582,0.0011911,0.00231937,0.00117445,0.00121738,0.00169726,0.00059742,-0.00117807,-7.34E-05,0.000580334,-0.00134602,-0.0014669,-0.000691617,-0.000537455,-0.00359842,-0.00134694,0.00140691,-0.00019953,-0.000852513,0.000884591,0.0735306
MP,1,-1.89E-19,2.45E-18,0.405142,0.0189938,-0.0140068,-0.0396905,-0.0712185,0.108895,0.00125477,0.0221478,0.062603,0.0107599,-0.00199402,-0.0164189,-0.0185013,0.0358606,0.000926832,0.00421145,0.0207274,0.0103533,-0.00406698,0.00329351,0.00353326,0.0146149,0.00485206,-0.0122282,0.00068096,0.00528568,-0.00825071,0.0133529,0.0062884,0.00814815,0.00402404,-0.000862505,0.00392382,0.00386593,0.00290356,-0.0101456,0.00329036,0.00105694,-0.010722,0.000979196,0.00505949,0.00331954,0.000328924,0.0106317,-0.00424948,0.0052674,0.00275074,-0.000530221,0.00440355,0.00228785,0.00287865,-0.00130184,0.000677276,0.00117159,-0.00242964,-0.0044974,0.00421402,-0.00178925,-0.00211119,-0.00181068,0.00974397,0.000801966,-0.00236475,0.00311525,-0.00613173,0.000467639,0.000525252,0.00601155,0.00215874,0.000586936,8.32E-06,0.00553213,0.00487231,0.000734486,0.00218565,-0.00136239,-0.00893546,0.00301762,0.000158995,-6.21E-05,4.43E-05,0.00077536,0.000840643,0.00112203,0.00685586,-0.000205283,0.000475715,-0.00231336,0.000102711,-0.00067156,-0.000360783,-0.00409996,-0.0022486,1.8E-05,5.55E-05,-0.000137927,0.000320757,0.000404219,-0.00219726,8.78E-05,0.00281264,-0.000146852,-0.000193217,0.00335515,0.00264272,-0.000118979,0.00179538,0.00211842,-0.00119445,-0.000980916,-0.000153933,-0.00286826,-2.15E-05,0.000254971,-0.00028086,-0.000345301,-0.00280337,0.0750935
MP,1,1.7E-18,3.91E-18,0.442401,0.00896496,-0.0133832,-0.041536,-0.0729574,0.100851,-0.00141957,0.0261081,0.0638863,0.0131077,-0.00738983,-0.0093132,-0.00439326,0.0307779,0.00240743,-0.00646244,0.0134166,0.0066661,-0.00574646,0.0134258,0.0100342,0.0124304,0.00333684,-0.0132368,0.00563388,0.0045853,-0.00457667,0.0020573,0.00408536,0.00567468,-0.00609365,0.00955735,0.00587271,0.00569005,0.00709217,0.000937022,-0.000624218,0.00206373,-0.000185187,-0.0119851,0.0118782,-0.00219247,-0.00341798,0.000603509,0.00467939,0.000446748,-0.00592026,0.00478828,-0.00453588,-0.000290761,0.0019557,0.00689,0.00261931,0.00279518,0.000719239,0.00202089,-0.00393865,0.0023559,0.00345172,-0.00219456,-0.000394358,0.000922815,-0.000140737,0.000464793,0.0092257,-0.00191834,0.000637447,-0.00567563,-0.000816883,-0.000250645,-0.00278036,-0.00416534,-0.00151358,0.000141358,-0.000982623,0.00309343,0.00488285,-0.00107119,-3.73E-05,0.00385869,0.00218131,-0.00145821,6.15E-05,-0.00151371,-0.00459194,-0.000462017,-0.00114121,0.000937854,-0.00374732,0.00178986,-7.05E-05,0.00294616,-0.00200942,-5.23E-05,-0.000155823,0.00352015,0.00199014,0.000204884,0.00123211,0.00236547,-0.000238284,5.9E-05,0.00189906,4.93E-05,-0.00180895,0.000471118,0.0012238,-0.002152,0.000191021,-0.000614832,-0.000708886,-0.00305753,-5.54E-05,0.000833582,-0.000172342,0.000684848,0.000251282,0.0742784
MP,1,1.05E-17,-1.63E-18,0.455808,0.0277934,-0.0205996,-0.0269207,-0.0993234,0.103393,0.00318916,0.0277759,0.0581247,0.0154655,-0.00574456,-0.00884482,-0.0021285,0.0306224,0.00282821,-0.000811479,0.0140501,0.00858259,-0.00836734,0.0119713,0.0117615,0.0105248,0.00539725,-0.0143045,0.00158549,0.00463556,-0.00718519,0.00301467,0.00187549,0.00750788,-0.00349692,0.00806816,0.0068937,0.00427675,0.00916147,0.00168756,0.00290233,0.00201515,-0.00277358,-0.0146459,0.00887544,0.000896241,-0.00482284,0.00373809,0.000201775,0.00328752,-0.00277715,0.0108167,-0.00267899,-2.59E-05,0.0032913,0.00624773,0.0060223,0.00294622,0.00048026,0.00176321,-0.0042501,0.00139782,0.00268986,-0.00557315,0.00320251,-1.84E-05,-0.000589914,-0.00327767,0.0121472,-0.000973521,-0.000595108,-0.00308208,-0.00604898,0.00123694,-0.00105318,0.000591319,-0.00003,0.000885228,-7.58E-05,0.00440813,0.0045152,-0.00232237,-0.000940142,0.00189605,-0.0022841,0.000207914,-0.000350053,0.000740673,-0.00407524,0.000812926,0.000342621,0.00230588,-0.00023605,0.000428993,0.0014,0.00227271,0.000974642,-0.000676043,-0.000940764,0.000691983,0.00193331,0.000615184,0.00147444,0.000463644,-0.000899747,-0.000356097,0.00132056,5.06E-05,-0.00183481,0.000362378,-0.000284549,-0.00262992,0.00117625,4.39E-05,-0.000461091,-0.00102599,0.00100567,1.83E-05,0.00117951,-0.000519279,0.00107378,0.0734843
MW,1,-2.94E-18,9.23E-19,0.435498,0.0387816,-0.025866,-0.0481211,-0.0752924,0.109231,0.000530635,0.0274586,0.0632634,0.0113374,-0.00630829,-0.0191419,-0.00147593,0.0344285,-0.00125591,0.00124058,0.0151669,0.00524589,-0.0105676,0.0143468,0.0108914,0.0118768,0.00589874,-0.0151095,0.00947214,0.00274408,-0.00598176,0.00672669,0.00393241,0.00701331,-0.00482258,0.0137044,0.00486594,0.00441891,0.00677109,0.000111707,0.000126943,0.00127075,-0.00213875,-0.0157686,0.0139077,-0.00134036,-0.00432376,0.00589222,-0.00343662,0.00257832,-0.00355815,0.00576901,-0.00341556,-0.000946178,0.00272159,0.00854903,0.00639741,0.00443636,-0.00060934,-0.000450938,-0.00867559,0.000987331,0.00279052,-0.00395394,0.00534933,-0.00100103,-0.00129467,0.000932903,0.0111901,-0.00141145,-0.000900003,-0.00766586,-0.00579236,0.00049741,-5.34E-05,0.00272581,0.000442919,-0.000756393,0.000550798,0.00455108,0.00403256,-0.000562812,0.000721924,0.0021584,-0.00227348,0.000550323,-0.00208299,-0.00218875,-0.00615371,0.000635429,0.00121979,5.5E-05,-0.000724071,0.00170588,0.000231661,0.0049727,-0.00145048,-0.00128562,-0.000453642,0.00247329,0.00201313,0.00136116,0.00191339,-0.000845012,9.26E-06,-0.00016242,0.00117979,-0.00131554,-0.00210703,0.000263683,-0.000802152,-0.00154765,0.00117589,0.000314706,0.000357455,-0.00105179,0.00150404,0.00139106,0.000361142,0.000767939,0.00132842,0.0736732
MW,1,3.71E-19,-7.3E-19,0.43967,0.0343566,-0.0274886,-0.0507782,-0.0854401,0.126906,-0.0022867,0.0275477,0.0745667,0.013219,-0.0143916,-0.0156241,-0.0103322,0.04169,-0.00440302,-0.00443937,0.0125122,0.00370184,-0.00631803,0.021595,0.0166867,0.0153613,0.00287062,-0.0195864,0.00283271,0.00272367,-0.00831015,0.0109362,0.0107917,0.0105625,-0.00123257,0.0227434,0.00295277,-0.000353443,0.0115777,-0.00185024,0.000480974,0.00470027,-0.00741334,-0.0196764,0.0141656,-0.0010326,-0.00499585,0.00226166,-0.00342018,0.00447859,-0.00344879,0.00788587,0.00238549,-0.00199616,-0.000146853,0.00721043,0.00050818,0.00596633,0.00140514,0.00318905,-0.00956416,-0.000246725,0.00365359,0.00022852,0.0118433,-0.000304406,-0.00170616,-0.00128583,0.00777781,-0.000583369,-0.00168134,-0.00736244,-0.00933021,0.00194807,0.000674833,0.00560461,0.00783398,-0.00198476,9.49E-05,0.00467985,0.00529677,-0.00177551,-0.000673864,0.00396431,-0.00567554,0.00030653,-0.00176552,-0.00248263,-0.00834533,0.00147383,0.00311587,-0.00126585,-0.00288584,0.00145695,-0.000386595,0.00591307,-0.00108121,-0.000326864,-0.00016675,0.000255632,0.0045108,8.4E-05,0.00197883,-0.00109212,0.00131628,-0.000507096,-0.000211417,-0.000507596,-0.00225183,0.00008,-0.000395656,-0.0024131,0.00346285,0.00151082,0.000886237,-0.00210086,0.00355404,0.000740169,0.000676679,0.000297314,0.00080501,0.0732957
